75839,31.6181,-95.55738
75840,31.78412,-96.08552
75844,31.51921,-95.43481
75845,31.09488,-95.08707
75846,31.34683,-96.18118
75847,31.35204,-95.13564
75848,31.77281,-96.33408
75849,31.39624,-95.47618
75850,31.13209,-95.91595
75851,31.09458,-95.49555
75852,30.98723,-95.72023
75853,31.93488,-95.80963
75855,31.5592,-95.85447
75856,31.20138,-95.2537
75858,31.38083,-95.13676
75859,31.8842,-96.25512
75860,31.62342,-96.24615
75861,31.8524,-95.88771
75862,30.96193,-95.32951
75865,31.05808,-94.96228
75901,31.30264,-94.65481
75903,31.37428,-94.74796
75904,31.33872,-94.83467
75925,31.61018,-95.05327
75926,31.23281,-94.96944
75928,30.67111,-93.7064
75929,31.23579,-94.19735
75930,31.33641,-94.03522
75931,31.09978,-93.98953
75932,31.0551,-93.61396
75933,30.55314,-93.81608
75934,30.89688,-94.75153
75935,31.72999,-94.20077
75936,30.95147,-94.58883
75937,31.47805,-94.38259
75938,30.93436,-94.35605
75939,31.01496,-94.80501
75941,31.18078,-94.76219
75942,30.82567,-94.41657
75943,31.65451,-94.88935
75944,31.34514,-94.38636
75946,31.81372,-94.52392
75948,31.29389,-93.77573
75949,31.22907,-94.51782
75951,30.93098,-94.05762
75954,31.92169,-94.05523
75956,30.6721,-93.96706
75959,31.51021,-93.83994
75960,30.90372,-94.8618
75961,31.5576,-94.51098
75964,31.63334,-94.75057
75965,31.7284,-94.62629
75966,30.83783,-93.72611
75968,31.25882,-93.95924
75969,31.44765,-94.89758
75972,31.49407,-94.12173
75973,31.71977,-93.93259
75974,31.95674,-94.23713
75975,31.89535,-94.4122
75976,31.51546,-94.93863
75977,31.05997,-93.78455
75979,30.77477,-94.4026
75980,31.12387,-94.34703
76001,32.63076,-97.15408
76002,32.62233,-97.09265
76005,32.80057,-97.08001
76006,32.78511,-97.10019
76008,32.68182,-97.62738
76009,32.41635,-97.20115
76010,32.72271,-97.08065
76011,32.7543,-97.08223
76012,32.75459,-97.13901
76013,32.72027,-97.15652
76014,32.69201,-97.08814
76015,32.69204,-97.13341
76016,32.68907,-97.18868
76017,32.66223,-97.16237
76018,32.66074,-97.08967
76020,32.90102,-97.56483
76021,32.8523,-97.13128
76022,32.83063,-97.14506
76023,33.04777,-97.60425
76028,32.52603,-97.30491
76031,32.34873,-97.33267
76033,32.28663,-97.52075
76034,32.89121,-97.1488
76035,32.56172,-97.64251
76036,32.57366,-97.41434
76039,32.8592,-97.08422
76040,32.82133,-97.10488
76041,32.23911,-96.85724
76043,32.20039,-97.76129
76044,32.42961,-97.54286
76048,32.40791,-97.80117
76049,32.46759,-97.70645
76050,32.27262,-97.16326
76051,32.94192,-97.07888
76052,32.98205,-97.38037
76053,32.81683,-97.17898
76054,32.85904,-97.17789
76055,32.1596,-97.14812
76058,32.47072,-97.4251
76059,32.3921,-97.32897
76060,32.63987,-97.2161
76061,32.5026,-97.19813
76063,32.56913,-97.14376
76064,32.30757,-97.03225
76065,32.47042,-96.98861
76066,32.7058,-97.99913
76067,32.80303,-98.1449
76070,32.24291,-97.64991
76071,33.00613,-97.47821
76073,33.10416,-97.72571
76077,32.27886,-97.70891
76078,33.0896,-97.46647
76082,32.97098,-97.71783
76084,32.43258,-97.0888
76085,32.84907,-97.70051
76086,32.75345,-97.78909
76087,32.66995,-97.79065
76088,32.84554,-97.90345
76092,32.95562,-97.14879
76093,32.21459,-97.40098
76102,32.75799,-97.32858
76103,32.75282,-97.26627
76104,32.72848,-97.31819
76105,32.72327,-97.26999
76106,32.81417,-97.35209
76107,32.74176,-97.38202
76108,32.77943,-97.51811
76109,32.70115,-97.38378
76110,32.70678,-97.33843
76111,32.7804,-97.30116
76112,32.74831,-97.21828
76114,32.77365,-97.40417
76115,32.67861,-97.33117
76116,32.72128,-97.44766
76117,32.80374,-97.26766
76118,32.79606,-97.1972
76119,32.69026,-97.26176
76120,32.76742,-97.18286
76123,32.62298,-97.40262
76126,32.64374,-97.51767
76127,32.77663,-97.43044
76131,32.88227,-97.34895
76132,32.66743,-97.41827
76133,32.6538,-97.37746
76134,32.64331,-97.33103
76135,32.83708,-97.46621
76137,32.85864,-97.29137
76140,32.62012,-97.27036
76148,32.86789,-97.25197
76155,32.82404,-97.04911
76164,32.7808,-97.35411
76177,32.96999,-97.30611
76179,32.91397,-97.43947
76180,32.83994,-97.22468
76182,32.88257,-97.20969
76201,33.22122,-97.14715
76205,33.19074,-97.12894
76207,33.22174,-97.18505
76208,33.20917,-97.05786
76209,33.2315,-97.11
76210,33.14985,-97.0962
76225,33.36616,-97.67345
76226,33.10775,-97.17196
76227,33.27465,-96.99075
76228,33.61438,-98.06305
76230,33.52264,-97.94497
76233,33.54025,-96.89696
76234,33.27587,-97.51404
76238,33.4861,-97.34148
76239,33.524,-97.57033
76240,33.65654,-97.17766
76241,33.64542,-97.17628
76244,32.93101,-97.28076
76245,33.82885,-96.85422
76247,33.0965,-97.33154
76248,32.92988,-97.22972
76249,33.27993,-97.3026
76250,33.63006,-97.24237
76251,33.65455,-97.69076
76252,33.67788,-97.38695
76253,33.62516,-97.31327
76255,33.8179,-97.71625
76258,33.37202,-96.9204
76259,33.19977,-97.31603
76261,33.80291,-97.96233
76262,33.01137,-97.22101
76263,33.50435,-97.43735
76264,33.74172,-96.83509
76265,33.74079,-97.53922
76266,33.36818,-97.21513
76267,33.36935,-97.39711
76268,33.62785,-96.76539
76270,33.45471,-97.76247
76271,33.46953,-96.91412
76272,33.46421,-97.12721
76273,33.74794,-96.93935
76301,33.90507,-98.48043
76302,33.86607,-98.48487
76305,33.99979,-98.3909
76306,33.95237,-98.52745
76308,33.85684,-98.5378
76309,33.89551,-98.544
76310,33.81115,-98.51178
76311,33.97324,-98.50823
76351,33.55553,-98.71145
76354,34.09521,-98.62276
76357,34.07875,-98.18512
76360,33.97361,-99.00302
76363,33.50762,-99.53122
76364,34.13998,-99.00529
76365,33.754,-98.2076
76366,33.71439,-98.77436
76367,33.97361,-98.7168
76370,33.45624,-98.89407
76371,33.48668,-99.65453
76372,33.25173,-98.93643
76373,34.15541,-99.11973
76374,33.34823,-98.7648
76377,34.0101,-98.24191
76379,33.67058,-98.47453
76380,33.60434,-99.22305
76384,34.14355,-99.32067
76388,33.31785,-99.62931
76389,33.49713,-98.47568
76401,32.27918,-98.19994
76424,32.80431,-98.89236
76426,33.16493,-97.83772
76427,33.13145,-98.39271
76429,32.74742,-98.67428
76430,32.80303,-99.23519
76431,33.31066,-97.86228
76432,31.83945,-98.78705
76433,32.30662,-98.01096
76435,32.21754,-98.85349
76436,31.87404,-98.22271
76437,32.388,-99.01935
76439,32.6176,-97.92708
76442,31.89015,-98.61242
76443,32.11907,-99.20174
76444,32.11781,-98.5672
76445,32.30318,-98.53829
76446,32.07572,-98.35311
76448,32.39257,-98.79541
76449,32.91592,-98.32512
76450,33.05968,-98.64152
76452,31.77119,-98.39198
76453,32.57202,-98.33908
76454,32.22983,-98.69621
76455,31.82142,-98.36676
76457,31.94968,-98.02773
76458,33.21518,-98.18944
76459,33.27395,-98.38972
76460,33.30796,-98.49798
76462,32.52316,-98.03421
76463,32.455,-98.41516
76464,32.57554,-99.1542
76466,32.42887,-98.7332
76469,32.34696,-99.21707
76470,32.49977,-98.6686
76471,32.11117,-98.98499
76472,32.60631,-98.17095
76474,31.97036,-98.79142
76475,32.65296,-98.51281
76476,32.37055,-97.92017
76481,32.99706,-98.70977
76483,33.16667,-99.25111
76484,32.73147,-98.30551
76486,33.02138,-98.05618
76487,32.97912,-97.88346
76490,32.95721,-98.04033
76491,33.05754,-99.03834
76501,31.07555,-97.25469
76502,31.09388,-97.41082
76504,31.14135,-97.37748
76511,30.79955,-97.42293
76513,31.05777,-97.50369
76518,30.85091,-97.13957
76519,30.98978,-97.03579
76520,30.87266,-96.89972
76522,31.21577,-97.97215
76523,30.80366,-97.27795
76524,31.27445,-97.20736
76525,31.47643,-98.17321
76527,30.8379,-97.79531
76528,31.43589,-97.7844
76530,30.71357,-97.42434
76531,31.68423,-98.19058
76534,30.88225,-97.36952
76537,30.81779,-97.60645
76538,31.64261,-97.8896
76539,31.09193,-97.9992
76541,31.11447,-97.72922
76542,31.00062,-97.7274
76543,31.12343,-97.64077
76544,31.23134,-97.75867
76548,31.05299,-97.64613
76549,31.01583,-97.82546
76550,31.07714,-98.22165
76554,30.97583,-97.3677
76556,30.69481,-96.84487
76557,31.29075,-97.39814
76559,31.07987,-97.61079
76561,31.42531,-97.54098
76565,31.64508,-98.3492
76566,31.51664,-97.99881
76567,30.64535,-97.01363
76569,30.93873,-97.21904
76570,31.0818,-96.94173
76571,30.93305,-97.58448
76573,30.81864,-97.50226
76574,30.58297,-97.38967
76577,30.62128,-97.1787
76578,30.53488,-97.24092
76579,31.19894,-97.26046
76621,31.87789,-97.08891
76622,31.82032,-97.24942
76623,32.219,-96.78879
76624,31.66671,-96.95099
76626,32.10522,-96.71615
76627,32.10511,-97.3881
76628,32.03007,-96.97179
76629,31.15114,-96.65499
76630,31.33993,-97.22405
76631,31.97905,-96.96277
76632,31.29602,-97.06158
76633,31.6857,-97.32503
76634,31.80953,-97.56866
76635,31.72956,-96.66483
76636,32.17213,-97.28307
76637,31.76631,-97.81817
76638,31.55487,-97.446
76639,31.87254,-96.65551
76640,31.69029,-97.07323
76641,32.03847,-96.78723
76642,31.50442,-96.53271
76643,31.45011,-97.19732
76645,32.01224,-97.12816
76648,31.84942,-96.80659
76649,32.00132,-97.87816
76650,31.98994,-96.86678
76651,32.18313,-96.87158
76652,32.11331,-97.57648
76653,31.29963,-96.60536
76654,31.72708,-97.01346
76655,31.39295,-97.1728
76656,31.18555,-97.06161
76657,31.43851,-97.39971
76660,31.93015,-96.89331
76661,31.30785,-96.84584
76664,31.56202,-96.79552
76665,31.91784,-97.72049
76666,32.04653,-96.89178
76667,31.65668,-96.46511
76670,32.12887,-96.98836
76671,31.99351,-97.52768
76673,31.75371,-96.89105
76676,31.87169,-96.95847
76678,31.65009,-96.75087
76679,31.94557,-96.59358
76680,31.18798,-96.80383
76681,31.91071,-96.44006
76682,31.45235,-96.90825
76685,31.34973,-97.0101
76686,31.74178,-96.54464
76687,31.36914,-96.48691
76689,31.66624,-97.50471
76690,32.1031,-97.79219
76691,31.77564,-97.09721
76692,31.95902,-97.33382
76693,31.80977,-96.43843
76701,31.55201,-97.13852
76704,31.57558,-97.12417
76705,31.62448,-97.08814
76706,31.465,-97.09131
76707,31.55365,-97.15829
76708,31.62749,-97.21186
76710,31.5387,-97.19554
76711,31.51422,-97.15374
76712,31.52411,-97.25514
76801,31.75471,-99.05462
76802,31.7194,-98.8949
76820,30.79295,-99.04508
76821,31.73862,-99.94963
76823,31.68718,-99.16205
76824,30.9411,-98.46339
76825,31.09493,-99.39329
76827,31.52589,-99.13031
76828,32.00728,-99.28435
76831,30.74599,-98.95543
76832,30.97485,-98.74384
76834,31.87885,-99.46843
76836,31.42409,-99.59196
76837,31.21098,-99.88176
76841,30.86695,-100.14226
76842,30.91888,-99.1023
76844,31.44387,-98.49348
76845,31.54305,-99.48192
76848,30.83928,-99.5637
76849,30.45849,-99.83805
76852,31.35558,-99.44335
76853,31.24774,-98.39047
76854,30.57125,-99.53945
76856,30.70296,-99.26668
76857,31.93361,-98.93313
76858,31.20758,-99.62002
76859,30.87106,-99.83123
76861,31.59216,-100.19637
76862,31.4138,-99.70944
76864,31.54561,-98.73637
76865,31.84944,-100.13663
76866,31.45181,-99.92922
76869,30.90951,-98.97464
76870,31.60386,-98.53151
76871,31.27333,-98.995
76872,31.3357,-99.1603
76873,31.50459,-99.3696
76874,30.47693,-100.12271
76875,31.59928,-100.00749
76877,31.15807,-98.75361
76878,31.66659,-99.29611
76880,31.44491,-98.3151
76882,31.80059,-99.71448
76884,31.69654,-99.56407
76885,30.87304,-98.85742
76887,31.02696,-99.15806
76888,31.60919,-99.63742
76890,31.69229,-98.7649
76901,31.52352,-100.63993
76902,31.54439,-100.72459
76903,31.48168,-100.43787
76904,31.28844,-100.41695
76905,31.49987,-100.31583
76908,31.43226,-100.40314
76930,31.11075,-101.11975
76932,31.19124,-101.54984
76933,31.87618,-100.28544
76934,31.61491,-100.67661
76935,31.07744,-100.42261
76936,30.88811,-100.64723
76937,31.39109,-100.15025
76939,31.26855,-100.59028
76940,31.43681,-100.12694
76941,31.24731,-100.89845
76943,30.48057,-101.32623
76945,31.87297,-100.60292
76950,30.43439,-100.56564
76951,31.81255,-101.04709
76953,31.72871,-100.32078
76955,31.29919,-100.1389
76957,31.37232,-100.30514
76958,31.64467,-100.75515
77002,29.75635,-95.36538
77003,29.74961,-95.34521
77004,29.72477,-95.36498
77005,29.71824,-95.42413
77006,29.74086,-95.39126
77007,29.77152,-95.40919
77008,29.79856,-95.41766
77009,29.79499,-95.36758
77010,29.75368,-95.35987
77011,29.743,-95.30785
77012,29.71904,-95.27449
77013,29.79516,-95.23895
77014,29.98025,-95.46363
77015,29.76485,-95.17216
77016,29.86147,-95.29951
77017,29.69153,-95.25093
77018,29.82703,-95.42571
77019,29.75318,-95.41212
77020,29.76842,-95.30878
77021,29.69713,-95.35751
77022,29.8306,-95.3768
77023,29.7216,-95.31827
77024,29.77073,-95.50869
77025,29.68584,-95.43512
77026,29.80013,-95.32934
77027,29.73919,-95.44609
77028,29.82471,-95.28668
77029,29.76382,-95.26326
77030,29.70597,-95.40253
77031,29.65434,-95.54622
77032,29.96523,-95.34004
77033,29.66801,-95.33801
77034,29.61522,-95.19237
77035,29.65269,-95.47688
77036,29.70119,-95.53659
77037,29.8918,-95.39438
77038,29.91906,-95.44121
77039,29.90923,-95.34137
77040,29.87539,-95.52861
77041,29.86203,-95.58187
77042,29.74125,-95.56015
77043,29.8112,-95.57981
77044,29.89808,-95.17685
77045,29.63634,-95.43279
77046,29.73438,-95.43301
77047,29.60843,-95.38662
77048,29.62154,-95.32986
77049,29.83417,-95.14827
77050,29.90286,-95.27013
77051,29.65586,-95.38023
77053,29.58549,-95.45991
77054,29.68102,-95.40424
77055,29.79757,-95.4928
77056,29.74849,-95.46806
77057,29.74522,-95.48885
77058,29.56297,-95.09303
77059,29.60929,-95.12417
77060,29.93567,-95.39697
77061,29.65436,-95.28481
77062,29.57584,-95.13406
77063,29.7356,-95.52157
77064,29.92279,-95.5467
77065,29.92673,-95.60324
77066,29.95714,-95.50277
77067,29.95283,-95.44719
77068,30.00628,-95.48694
77069,29.98631,-95.52398
77070,29.97783,-95.57377
77071,29.65265,-95.52046
77072,29.70006,-95.58539
77073,29.99849,-95.39804
77074,29.68821,-95.51633
77075,29.62119,-95.26749
77076,29.86002,-95.38328
77077,29.75375,-95.64189
77078,29.8529,-95.25089
77079,29.77632,-95.6037
77080,29.81662,-95.52375
77081,29.71219,-95.48026
77082,29.72383,-95.6414
77083,29.69316,-95.64858
77084,29.82698,-95.6612
77085,29.62465,-95.48411
77086,29.9186,-95.49064
77087,29.68631,-95.3034
77088,29.88148,-95.45316
77089,29.58698,-95.2257
77090,30.00845,-95.44317
77091,29.85382,-95.43969
77092,29.83153,-95.47521
77093,29.8623,-95.34097
77094,29.7738,-95.69955
77095,29.90834,-95.65492
77096,29.67464,-95.47965
77098,29.73482,-95.41526
77099,29.67067,-95.58485
77301,30.30897,-95.43281
77302,30.22626,-95.36014
77303,30.37569,-95.37937
77304,30.33097,-95.51538
77306,30.2799,-95.31337
77316,30.30974,-95.68528
77318,30.44709,-95.54364
77320,30.80672,-95.55687
77326,30.50445,-94.81661
77327,30.3262,-94.91826
77328,30.40767,-95.18888
77331,30.61928,-95.17706
77334,30.77996,-95.36465
77335,30.58901,-94.92353
77336,30.06842,-95.10306
77338,30.00858,-95.28351
77339,30.04788,-95.22139
77340,30.64601,-95.53441
77342,30.73877,-95.55911
77345,30.05392,-95.15884
77346,29.99027,-95.17777
77350,30.81432,-94.90086
77351,30.70411,-94.81682
77354,30.21113,-95.65003
77355,30.1579,-95.75014
77356,30.44807,-95.70358
77357,30.15694,-95.18173
77358,30.55061,-95.45419
77359,30.76262,-95.30441
77360,30.8471,-95.11394
77362,30.16003,-95.67237
77363,30.3267,-95.85732
77364,30.76592,-95.22168
77365,30.11638,-95.2747
77367,30.8504,-95.39147
77368,30.45114,-94.8407
77369,30.44296,-94.75084
77371,30.49376,-94.98146
77372,30.24472,-95.18281
77373,30.06143,-95.38423
77374,30.38226,-94.63069
77375,30.09393,-95.59095
77376,30.44422,-94.6779
77377,30.06141,-95.67608
77378,30.45873,-95.37454
77379,30.03966,-95.53305
77380,30.1365,-95.46863
77381,30.17791,-95.50266
77382,30.19961,-95.5455
77384,30.23453,-95.49675
77385,30.1894,-95.42264
77386,30.10153,-95.3561
77388,30.05957,-95.46764
77389,30.11509,-95.50752
77396,29.94778,-95.26129
77401,29.70398,-95.46192
77406,29.64571,-95.79184
77407,29.67658,-95.71455
77412,29.56693,-96.46031
77414,28.90601,-95.8935
77415,28.93425,-95.72035
77417,29.46633,-95.9621
77418,29.97922,-96.25063
77419,28.8692,-96.25603
77420,29.23404,-95.91908
77422,28.96492,-95.57268
77423,29.83386,-95.98219
77426,30.11633,-96.24721
77428,28.67447,-96.15682
77429,29.99068,-95.65808
77430,29.26487,-95.65616
77431,29.13239,-95.82309
77432,29.05808,-96.21608
77433,29.9492,-95.73979
77434,29.52577,-96.31983
77435,29.51111,-96.12395
77436,29.38874,-96.23832
77437,29.20452,-96.27328
77440,28.88819,-96.14603
77441,29.6955,-95.90896
77442,29.43708,-96.49757
77443,29.35835,-96.18255
77444,29.29641,-95.77794
77445,30.09562,-96.06247
77446,30.0871,-95.9895
77447,30.05178,-95.82868
77448,29.4147,-96.08746
77449,29.83674,-95.73547
77450,29.74753,-95.73696
77451,29.46173,-96.02688
77453,29.23303,-96.01802
77454,29.54304,-96.23044
77455,29.14017,-96.43782
77456,28.9511,-96.1136
77457,28.70119,-95.94076
77458,28.95409,-96.25489
77459,29.52691,-95.53407
77460,29.39744,-96.38451
77461,29.39159,-95.77345
